Gene A	Gene B	Score	Category
P25588	P38766		SL
P25588	P38877		SL
P25588	P47027		SL
P25588	P12954		SL
P25588	P12954		SL
P25588	P47110		SL
P25588	P47110		SL
P25588	P35729		SL
P25588	P36161		SL
P25588	P09959		SL
P25588	P13099		SL
P25588	Q02574		SL
P25588	P49956		SL
P25588	P49956		SL
P25588	Q01649		SL
P25588	Q01649		SL
P25588	P50874		SL
P25588	P21951		SL
P25588	P53840		SL
P25588	P53687		SL
P25588	P48581		SL
P25588	P48581		SL
P25588	P22216		SL
P25588	Q08949		SL
P25588	Q01454		SL
P25588	Q01454		SL
P25588	Q01454		SL
P25588	Q01454		SL
P25588	P17119		SL
P0CY09	P46993		SL
P0CY09	P11972		SL
P25342	Q07657		SL
P25342	P08964		SL
P08679	P17505		SL
P08679	P32332		SL
P08679	P43635		SL
P25343	P31385		SL
P25343	P32790		SL
P25343	P32790		SL
P25343	P34226		SL
P25343	P38069		SL
P25343	P29465		SL
P25343	P38255		SL
P25343	Q00764		SL
P25343	P38335		SL
P25343	Q07533		SL
P25343	P50108		SL
P25343	P50108		SL
P25343	P46676		SL
P25343	P40005		SL
P25343	P39986		SL
P25343	P39986		SL
P25343	P25302		SL
P25343	P25302		SL
P25343	P53154		SL
P25343	P53154		SL
P25343	Q00362		SL
P25343	P48363		SL
P25343	P48363		SL
P25343	P32893		SL
P25343	Q00772		SL
P25343	Q00772		SL
P25343	Q00772		SL
P25343	P38843		SL
P25343	P13517		SL
P25343	P13517		SL
P25343	P40505		SL
P25343	P40505		SL
P25343	P40563		SL
P25343	P47068		SL
P25343	Q01389		SL
P25343	Q01389		SL
P25343	P40955		SL
P25343	P28495		SL
P25343	P28495		SL
P25343	P36041		SL
P25343	P36041		SL
P25343	P36037		SL
P25343	Q12150		SL
P25343	Q12150		SL
P25343	Q12127		SL
P25343	Q12127		SL
P25343	P52553		SL
P25343	P22214		SL
P25343	Q12114		SL
P25343	Q04493		SL
P25343	Q04493		SL
P25343	Q04272		SL
P25343	Q04439		SL
P25343	P38429		SL
P25343	P39013		SL
P25343	P50947		SL
P25343	P53900		SL
P25343	P53858		SL
P25343	P48562		SL
P25343	P17260		SL
P25343	P22579		SL
P25343	P36017		SL
P25343	P36017		SL
P25343	Q12234		SL
P25343	P39107		SL
P25343	P39107		SL
P25343	Q06537		SL
P25618	P24583		SL
Q9URQ5	Q06639		SL
P25623	P38903		SL
P06367	P39516		SL
P06367	P39516		SL
P25358	Q06144		SL
P25358	P40319		SL
P25358	P40319		SL
P25358	P40319		SL
P25360	P38361		SL
P25360	P39535		SL
P25360	P27514		SL
P25628	P40318		SL
P25628	Q06541		SL
P25628	Q02159		SL
P25628	P40345		SL
P25628	P53629		SL
P25628	P53629		SL
P25628	Q08650		SL
P16120	P52892		SL
P16120	P43567		SL
P10862	P49723		SL
P10862	P46962		SL
P10862	P00445		SL
P10862	Q03957		SL
P10862	P09959		SL
P10862	P34760		SL
P10862	P46963		SL
P10862	P40151		SL
P25390	P23561		SL
P25390	P53599		SL
P25659	Q12245		SL
P25644	P39015		SL
P25646	P53104		SL
P25651	P31384		SL
P25651	P39705		SL
P25651	P25644		SL
P25651	Q06406		SL
P25651	P27895		SL
P25651	P40013		SL
P25651	P39965		SL
P25651	P40075		SL
P25651	P46962		SL
P25651	P47017		SL
P25651	Q03957		SL
P25651	Q02455		SL
P25651	P09959		SL
P25651	P22543		SL
P25651	P06778		SL
P25651	P52593		SL
P25651	P46963		SL
P25651	Q01649		SL
P25651	P12753		SL
P25651	P39008		SL
P25651	P50275		SL
P25651	P17119		SL
P15891	P32599		SL
P15891	P32599		SL
P15891	Q00362		SL
P15891	P40494		SL
P25653	P32781		SL
P25653	P20840		SL
P25336	Q03834		SL
P25336	P21951		SL
P25655	P31384		SL
P25656	P11076		SL
P25656	P16664		SL
P25656	Q06336		SL
P25656	P22137		SL
P25656	P38817		SL
P25656	P21576		SL
P25656	P40395		SL
P25656	P32353		SL
P25656	Q99260		SL
P25656	P17555		SL
P25656	P42838		SL
P25656	P42838		SL
P25656	P53740		SL
P25656	P53740		SL
Q12158	P00546		SL
Q12158	P25559		SL
Q12158	P25588		SL
Q12158	Q06675		SL
Q12158	P27895		SL
Q12158	P43605		SL
Q12158	P41695		SL
Q12158	P38877		SL
Q12158	P47037		SL
Q12158	Q04659		SL
Q12158	P49956		SL
Q12158	P53840		SL
Q12158	P22516		SL
Q12158	Q02733		SL
Q12158	Q02732		SL
Q12158	Q01454		SL
Q12158	P17119		SL
Q12124	P36100		SL
P35182	Q00772		SL
P35182	P38889		SL
P40327	P34232		SL
P40327	Q99257		SL
P32828	P31384		SL
P32828	P07866		SL
P32828	P39705		SL
P32828	P50623		SL
P32828	P52891		SL
P32828	P17255		SL
P32828	P25301		SL
P32828	P52488		SL
P32828	Q12306		SL
P32828	P40356		SL
P32828	P38880		SL
P32828	P46962		SL
P32828	P32447		SL
P32828	P26793		SL
P32828	Q03957		SL
P32828	P36161		SL
P32828	P13099		SL
P32828	Q06164		SL
P32828	P46963		SL
P32828	P32567		SL
P32828	P35209		SL
P32828	P35187		SL
P32828	Q01649		SL
P32828	P39013		SL
P32828	P48232		SL
P32828	P53930		SL
P32828	P48563		SL
P32828	P39008		SL
P32828	Q12171		SL
P32828	Q02685		SL
P32828	P15179		SL
P32828	P32589		SL
P32828	Q01454		SL
P32828	Q06624		SL
P15646	P32602		SL
P15646	Q12157		SL
P15646	P32325		SL
P15646	P89102		SL
P15646	Q06636		SL
P15646	P40079		SL
P15646	P06839		SL
P15646	P46677		SL
P15646	P53333		SL
P15646	P32861		SL
P15646	P36009		SL
P15646	P34247		SL
P15646	P36149		SL
P15646	P15938		SL
P15646	Q12460		SL
P15646	P38629		SL
P15646	P26754		SL
P15646	P53743		SL
P15646	Q08287		SL
P15646	Q12339		SL
P15646	Q12481		SL
P15646	Q12499		SL
P15646	P37838		SL
P06243	P29539		SL
P06243	P32325		SL
P06243	P32325		SL
P06243	P33323		SL
P06243	P14291		SL
P06243	P29496		SL
P06243	P24719		SL
P06243	P22216		SL
P06243	P22216		SL
Q03465	P38066		SL
Q03465	P34223		SL
Q03465	P00546		SL
Q03465	Q02753		SL
Q03465	P38348		SL
Q03465	Q00816		SL
Q03465	Q06337		SL
Q03465	P32617		SL
Q03465	P35191		SL
Q03465	P53068		SL
Q03465	P23638		SL
Q03465	P38788		SL
Q03465	P38886		SL
Q03465	P38886		SL
Q03465	P32565		SL
Q03465	P32565		SL
Q03465	P40567		SL
Q03465	P40578		SL
Q03465	P06105		SL
Q03465	P26793		SL
Q03465	Q03957		SL
Q03465	P32895		SL
Q03465	P36120		SL
Q03465	Q07951		SL
Q03465	Q07951		SL
Q03465	Q05931		SL
Q03465	P49957		SL
Q03465	P54730		SL
Q03465	P49956		SL
Q03465	P25491		SL
Q03465	P53904		SL
Q03465	Q01080		SL
Q03465	P32487		SL
Q03465	P53841		SL
Q03465	P32462		SL
Q03465	Q02784		SL
Q03465	Q12245		SL
Q03465	Q12245		SL
Q03465	Q01454		SL
Q12008	Q12326		SL
Q00055	P41911		SL
P54199	P27895		SL
P32381	P31385		SL
P32381	P31385		SL
P32381	P27636		SL
P32381	P34226		SL
P32381	P29465		SL
P32381	P29465		SL
P32381	P38112		SL
P32381	P33754		SL
P32381	P33754		SL
P32381	P29366		SL
P32381	P29366		SL
P32381	P38339		SL
P32381	P25567		SL
P32381	P25567		SL
P32381	P25342		SL
P32381	P25343		SL
P32381	P25343		SL
P32381	P19736		SL
P32381	Q99207		SL
P32381	Q12185		SL
P32381	Q12185		SL
P32381	P32599		SL
P32381	P32599		SL
P32381	P46676		SL
P32381	P39743		SL
P32381	P17121		SL
P32381	P40005		SL
P32381	P40005		SL
P32381	P39986		SL
P32381	P40056		SL
P32381	P40056		SL
P32381	P40091		SL
P32381	P39960		SL
P32381	P39960		SL
P32381	P43612		SL
P32381	P53060		SL
P32381	P48363		SL
P32381	Q00772		SL
P32381	Q00772		SL
P32381	P38843		SL
P32381	P40518		SL
P32381	P40494		SL
P32381	P40571		SL
P32381	Q01389		SL
P32381	Q01389		SL
P32381	P40955		SL
P32381	P40955		SL
P32381	P46985		SL
P32381	P46985		SL
P32381	P47103		SL
P32381	P47117		SL
P32381	P47117		SL
P32381	P47124		SL
P32381	P47124		SL
P32381	P47154		SL
P32381	P47155		SL
P32381	P47155		SL
P32381	P36006		SL
P32381	P36135		SL
P32381	P52553		SL
P32381	P16521		SL
P32381	P19882		SL
P32381	Q12114		SL
P32381	P37370		SL
P32381	P37370		SL
P32381	Q05933		SL
P32381	P38987		SL
P32381	P32562		SL
P32381	Q04439		SL
P32381	P15108		SL
P32381	P40693		SL
P32381	P39013		SL
P32381	P53900		SL
P32381	P53900		SL
P32381	Q02821		SL
P32381	P34761		SL
P32381	P53858		SL
P32381	P33338		SL
P32381	P48562		SL
P32381	P48562		SL
P32381	P17260		SL
P32381	P17260		SL
P32381	P53731		SL
P32381	Q08273		SL
P32381	P51534		SL
P32381	P51534		SL
P32381	P20676		SL
P32381	P07274		SL
P32381	Q12446		SL
P32381	Q12446		SL
P32381	Q12234		SL
P32381	Q12234		SL
P32381	Q12017		SL
P32381	Q12051		SL
P32381	Q12051		SL
P32381	P29055		SL
P19736	Q07350		SL
P19736	P32524		SL
Q12389	Q12018		SL
Q12093	P32559		SL
P12945	P31385		SL
P12945	P31384		SL
P12945	P32833		SL
P12945	P46676		SL
P12945	P27895		SL
P12945	P53230		SL
P12945	P49723		SL
P12945	P48563		SL
P12945	P39008		SL
P12945	Q12692		SL
P06700	P38806		SL
P06700	P40537		SL
P20604	P13365		SL
P20604	P13365		SL
P20604	P00546		SL
P20604	P14682		SL
P20604	P24276		SL
P20604	P22141		SL
P20604	P39960		SL
P20604	P39960		SL
P20604	P43568		SL
P20604	P06104		SL
P20604	P07278		SL
P20604	P36024		SL
P20604	P48562		SL
P20604	P20438		SL
P50112	Q07418		SL
P50112	P07347		SL
P50112	P40474		SL
P50112	P39005		SL
P50112	P39005		SL
P50112	P12688		SL
P50112	P33760		SL
P33399	Q06406		SL
P33399	P40089		SL
P33399	P47093		SL
P33399	P47093		SL
P33399	P53905		SL
P33333	P25358		SL
P33333	P52867		SL
P33333	Q08548		SL
P33333	Q08548		SL
P39678	P24583		SL
P39678	P25302		SL
P39678	P25302		SL
P25386	P53271		SL
Q12223	P26793		SL
Q12223	P26793		SL
Q12223	P06778		SL
Q07395	P26321		SL
P50623	P32828		SL
P50623	P38953		SL
P50623	P25454		SL
P50623	P40072		SL
P50623	P53136		SL
P50623	P53261		SL
P50623	P38766		SL
P50623	P12954		SL
P50623	P47110		SL
P50623	Q07844		SL
P50623	P04786		SL
Q07457	P31376		SL
Q07457	P07866		SL
Q07457	P07866		SL
Q07457	P38326		SL
Q07457	P38326		SL
Q07457	P25345		SL
Q07457	Q03465		SL
Q07457	Q03465		SL
Q07457	P12945		SL
Q07457	P42073		SL
Q07457	P39001		SL
Q07457	Q05471		SL
Q07457	Q05471		SL
Q07457	O94742		SL
Q07457	O94742		SL
Q07457	Q01560		SL
Q07457	Q03388		SL
Q07457	Q03388		SL
Q07457	P32617		SL
Q07457	P40056		SL
Q07457	P25302		SL
Q07457	P25302		SL
Q07457	P43573		SL
Q07457	P43593		SL
Q07457	P43593		SL
Q07457	P53192		SL
Q07457	P07273		SL
Q07457	P07273		SL
Q07457	P27999		SL
Q07457	P53140		SL
Q07457	P38633		SL
Q07457	P32914		SL
Q07457	P32914		SL
Q07457	P32585		SL
Q07457	P23638		SL
Q07457	P23638		SL
Q07457	P42935		SL
Q07457	P42935		SL
Q07457	P07347		SL
Q07457	P38886		SL
Q07457	P38886		SL
Q07457	P46962		SL
Q07457	P47051		SL
Q07457	P46995		SL
Q07457	P00445		SL
Q07457	P26793		SL
Q07457	Q03957		SL
Q07457	Q03957		SL
Q07457	P36161		SL
Q07457	Q12509		SL
Q07457	Q12509		SL
Q07457	Q12509		SL
Q07457	Q12150		SL
Q07457	P09959		SL
Q07457	P09959		SL
Q07457	P22543		SL
Q07457	Q06706		SL
Q07457	Q06706		SL
Q07457	Q03433		SL
Q07457	Q03433		SL
Q07457	P46963		SL
Q07457	P32567		SL
Q07457	Q04868		SL
Q07457	Q04868		SL
Q07457	P53930		SL
Q07457	P48562		SL
Q07457	P22579		SL
Q07457	Q12692		SL
Q07457	Q12692		SL
Q07457	Q12692		SL
Q07457	Q12171		SL
Q07457	Q02908		SL
Q07457	Q02908		SL
Q07457	Q02884		SL
Q07457	Q02884		SL
P0C2H8	P04650		SL
Q07468	P18409		SL
Q07468	P53083		SL
Q07468	P41800		SL
Q07468	Q92328		SL
Q12690	P40212		SL
Q07478	Q6WNK7		SL
Q07478	P17629		SL
Q07478	P17629		SL
Q07478	P17629		SL
Q07478	P40040		SL
Q07478	O13539		SL
Q07478	Q03707		SL
Q07478	P33441		SL
Q07478	P33441		SL
Q07478	P53552		SL
Q07508	P32605		SL
Q07508	Q00539		SL
Q07508	Q00916		SL
Q07508	P36084		SL
Q07508	Q12052		SL
Q07508	Q08920		SL
Q05166	Q12445		SL
Q05166	P39685		SL
P39009	P38349		SL
P39009	P38147		SL
P39009	P25588		SL
P39009	P12945		SL
P39009	P14737		SL
P39009	P29311		SL
P39009	P49723		SL
P39009	P33417		SL
P39009	P35187		SL
P39009	P21951		SL
P39009	P53841		SL
P39009	P39008		SL
P39009	Q08496		SL
P39009	P22216		SL
P15436	P38257		SL
P15436	P38111		SL
P15436	P25588		SL
P15436	P25301		SL
P15436	Q03834		SL
P15436	Q03834		SL
P15436	Q03834		SL
P15436	Q03834		SL
P15436	Q03834		SL
P15436	Q03834		SL
P15436	P14737		SL
P15436	P47822		SL
P15436	P33301		SL
P15436	P25454		SL
P15436	P25454		SL
P15436	P32641		SL
P15436	P32641		SL
P15436	P43593		SL
P15436	P52920		SL
P15436	P53011		SL
P15436	P53068		SL
P15436	P40469		SL
P15436	P46957		SL
P15436	P46957		SL
P15436	P47110		SL
P15436	P47110		SL
P15436	P47110		SL
P15436	P47110		SL
P15436	P47110		SL
P15436	P26793		SL
P15436	P26793		SL
P15436	P26793		SL
P15436	P36152		SL
P15436	Q02574		SL
P15436	P06778		SL
P15436	Q04964		SL
P15436	Q04659		SL
P15436	P38920		SL
P15436	P38920		SL
P15436	P32829		SL
P15436	P22146		SL
P15436	P25491		SL
P15436	P34072		SL
P15436	P14242		SL
P15436	P14242		SL
P15436	P14242		SL
P15436	P12753		SL
P15436	P53840		SL
P15436	P41821		SL
P15436	P21965		SL
P15436	P25847		SL
P15436	P25847		SL
P15436	P25847		SL
P15436	P25847		SL
P15436	P25847		SL
P15436	Q12400		SL
P15436	P39875		SL
P15436	P39875		SL
P15436	P39875		SL
P15436	P48581		SL
P15436	P48581		SL
P15436	P22216		SL
P15436	Q08949		SL
P15436	Q12181		SL
P40990	P53239		SL
P06242	P04050		SL
P06242	P06101		SL
P06242	P06839		SL
P06242	Q01159		SL
P06242	P54000		SL
P06242	P32259		SL
P06242	P15705		SL
P06242	P37366		SL
Q07532	Q12692		SL
Q07532	Q08726		SL
P52891	P18410		SL
P52891	P18410		SL
P52891	P18410		SL
P52891	P46674		SL
P52891	Q03281		SL
P52891	P07273		SL
P52891	P32914		SL
P52891	P38757		SL
P52891	P14907		SL
P52891	Q02630		SL
Q07533	P08964		SL
Q07533	Q05080		SL
Q07533	Q05080		SL
Q07533	Q05080		SL
Q07540	P25374		SL
Q07540	Q03020		SL
Q04344	P06242		SL
Q04344	Q03290		SL
Q04344	P43568		SL
Q04344	P37366		SL
P25694	P39940		SL
P25694	Q01477		SL
P25694	P54730		SL
P25694	Q01454		SL
P25693	P39960		SL
P25693	Q01389		SL
P25693	P19073		SL
Q99385	P38929		SL
Q99385	P13586		SL
Q12018	P14682		SL
Q12018	P14682		SL
Q12018	P52286		SL
Q12018	Q12395		SL
Q12018	Q08273		SL
Q12018	Q08273		SL
P23594	P23595		SL
P23594	P23595		SL
P23594	P23595		SL
P23594	P23595		SL
P23594	P23595		SL
P23594	P23595		SL
P23594	P32345		SL
Q12434	P39960		SL
P04050	P00546		SL
P04050	P38351		SL
P04050	P20604		SL
P04050	P25454		SL
P04050	P07273		SL
P04050	P27999		SL
P04050	P41896		SL
P04050	P47110		SL
P04050	Q06151		SL
P04050	P06778		SL
P04050	Q04964		SL
P04050	P32829		SL
P04050	Q12692		SL
P04050	P89105		SL
P04050	P20449		SL
P04050	Q08726		SL
P04050	P22216		SL
P04050	P20435		SL
P04050	P20435		SL
Q07560	P39704		SL
Q07560	P31385		SL
Q07560	P39719		SL
Q07560	Q05359		SL
Q07560	P39551		SL
Q07560	P35845		SL
Q07560	P32790		SL
Q07560	P38204		SL
Q07560	P38297		SL
Q07560	Q02753		SL
Q07560	P32473		SL
Q07560	P27344		SL
Q07560	P25604		SL
Q07560	P25373		SL
Q07560	P25567		SL
Q07560	P25333		SL
Q07560	P25343		SL
Q07560	P25381		SL
Q07560	P25642		SL
Q07560	P25653		SL
Q07560	Q07442		SL
Q07560	Q12154		SL
Q07560	Q07653		SL
Q07560	Q07657		SL
Q07560	Q12447		SL
Q07560	P34730		SL
Q07560	P32917		SL
Q07560	Q04602		SL
Q07560	Q12163		SL
Q07560	Q03976		SL
Q07560	P37298		SL
Q07560	Q04003		SL
Q07560	Q04947		SL
Q07560	P87284		SL
Q07560	Q06648		SL
Q07560	Q06665		SL
Q07560	Q06336		SL
Q07560	Q06337		SL
Q07560	Q06408		SL
Q07560	P32324		SL
Q07560	Q02647		SL
Q07560	Q04066		SL
Q07560	P38931		SL
Q07560	Q03327		SL
Q07560	P40002		SL
Q07560	P39988		SL
Q07560	P32623		SL
Q07560	P39975		SL
Q07560	P40037		SL
Q07560	Q12119		SL
Q07560	P39966		SL
Q07560	P16387		SL
Q07560	P56628		SL
Q07560	P25340		SL
Q07560	P53188		SL
Q07560	P53154		SL
Q07560	P53142		SL
Q07560	P53140		SL
Q07560	P38633		SL
Q07560	P53125		SL
Q07560	P53095		SL
Q07560	P53094		SL
Q07560	P32803		SL
Q07560	P22137		SL
Q07560	P53035		SL
Q07560	Q92316		SL
Q07560	P53067		SL
Q07560	P53064		SL
Q07560	P53204		SL
Q07560	P38972		SL
Q07560	P22204		SL
Q07560	P13856		SL
Q07560	P17891		SL
Q07560	P16451		SL
Q07560	P00924		SL
Q07560	P38741		SL
Q07560	P00447		SL
Q07560	P0C2H6		SL
Q07560	P23968		SL
Q07560	P40540		SL
Q07560	P40533		SL
Q07560	P0CX32		SL
Q07560	P40504		SL
Q07560	P40480		SL
Q07560	P40958		SL
Q07560	P27614		SL
Q07560	P46989		SL
Q07560	P47146		SL
Q07560	P0CX35		SL
Q07560	Q02196		SL
Q07560	P32801		SL
Q07560	P36006		SL
Q07560	P35999		SL
Q07560	P24309		SL
Q07560	Q03180		SL
Q07560	P05986		SL
Q07560	P36035		SL
Q07560	P36165		SL
Q07560	P54861		SL
Q07560	P54861		SL
Q07560	Q07794		SL
Q07560	Q07821		SL
Q07560	Q12465		SL
Q07560	P35200		SL
Q07560	Q06266		SL
Q07560	Q05776		SL
Q07560	Q05779		SL
Q07560	Q05958		SL
Q07560	P38623		SL
Q07560	Q06160		SL
Q07560	Q06162		SL
Q07560	P41697		SL
Q07560	Q02721		SL
Q07560	Q05931		SL
Q07560	P51862		SL
Q07560	Q06696		SL
Q07560	P53427		SL
Q07560	P25087		SL
Q07560	P34760		SL
Q07560	P04387		SL
Q07560	Q03673		SL
Q07560	Q03694		SL
Q07560	Q04806		SL
Q07560	P10174		SL
Q07560	Q04868		SL
Q07560	P53966		SL
Q07560	P38590		SL
Q07560	P12695		SL
Q07560	P17536		SL
Q07560	P48231		SL
Q07560	P06781		SL
Q07560	P39006		SL
Q07560	P39006		SL
Q07560	P32259		SL
Q07560	P08465		SL
Q07560	P42845		SL
Q07560	Q92328		SL
Q07560	Q08119		SL
Q07560	Q08217		SL
Q07560	Q12161		SL
Q07560	P22768		SL
Q07560	Q12296		SL
Q07560	Q99186		SL
Q07560	Q08231		SL
Q07560	P19158		SL
Q07560	Q08490		SL
Q07560	Q12466		SL
Q07560	Q12324		SL
Q07560	P14065		SL
Q07560	P38439		SL
Q07560	Q08686		SL
Q07560	Q08687		SL
Q07560	Q08689		SL
Q07560	Q08750		SL
Q07560	P33122		SL
Q07560	P48589		SL
Q07560	Q03063		SL
Q07560	Q02804		SL
Q07560	Q02784		SL
Q07560	Q08920		SL
Q07560	Q08921		SL
Q07560	O14464		SL
Q07560	Q08931		SL
Q07560	Q12520		SL
Q07560	P20438		SL
Q07560	Q12425		SL
Q07560	Q06839		SL
Q07560	P80967		SL
Q07560	Q12374		SL
Q07560	P32486		SL
P53622	P41811		SL
P53622	P40509		SL
P53622	P32074		SL
Q12250	P22216		SL
P24870	P40958		SL
P24870	P24871		SL
P24870	P26449		SL
P24870	P24869		SL
P06784	P31755		SL
P39517	P00546		SL
P39517	P25644		SL
P39517	P25655		SL
P39517	P34909		SL
P39517	P32801		SL
P39517	P39015		SL
P39517	P51862		SL
P39517	P39008		SL
P39517	P20449		SL
P39517	P06634		SL
Q12518	Q05785		SL
Q12518	Q05785		SL
Q12518	P33338		SL
P04819	P15873		SL
P04819	Q12223		SL
P04819	P25454		SL
P04819	P38859		SL
P04819	P06778		SL
P04819	P06778		SL
P06100	P31384		SL
P06100	P25655		SL
P06100	P46677		SL
P06100	P39008		SL
P48570	P38169		SL
P48570	Q12122		SL
P48570	P47125		SL
P48570	P33421		SL
P48570	Q05979		SL
P17255	Q12071		SL
P17255	P32599		SL
P17255	P16664		SL
P17255	P32609		SL
P17255	P39904		SL
P17255	P21576		SL
P17255	P36116		SL
P17255	P40395		SL
P17255	P22543		SL
P17255	Q99260		SL
P17255	P37370		SL
P17255	Q05933		SL
P17255	Q08144		SL
P17255	P51534		SL
P23595	P23594		SL
P23595	P32345		SL
P54860	P38886		SL
P0CX84	P0CX85		SL
P11076	P39524		SL
P11076	P39524		SL
P11076	P39524		SL
P11076	P19146		SL
P11076	P19146		SL
P11076	P19146		SL
P11076	P35197		SL
P11076	P35197		SL
P11076	Q06677		SL
P11076	Q06677		SL
P11076	P39993		SL
P11076	P04147		SL
P11076	P01123		SL
P11076	P22137		SL
P11076	P22137		SL
P11076	Q03660		SL
P11076	P32074		SL
P11076	P20133		SL
P38968	P38810		SL
P38968	P38810		SL
P38988	D6W196		SL
Q12009	P38205		SL
Q12009	P38205		SL
Q12009	Q06053		SL
Q12009	Q08647		SL
Q07622	P51862		SL
Q12315	P49686		SL
Q12315	P49686		SL
Q12315	Q06667		SL
Q12315	P08067		SL
Q12315	Q02630		SL
Q12046	P21374		SL
P32797	P27636		SL
P32797	P0CX83		SL
P32797	P35206		SL
P32797	P29539		SL
P32797	P14737		SL
P32797	P40005		SL
P32797	P53188		SL
P32797	P48363		SL
P32797	P0CX29		SL
P32797	P38783		SL
P32797	P47018		SL
P32797	P34239		SL
P32797	P06778		SL
P32797	P07271		SL
P32797	Q04437		SL
P32797	P32807		SL
P32797	P32807		SL
P32797	P32843		SL
P32797	P38921		SL
P32797	P53978		SL
P32797	P0CT04		SL
P32797	P50942		SL
P32797	P40167		SL
P32797	P34761		SL
P32797	P40161		SL
P32797	P12753		SL
P32797	P22579		SL
P32797	P13902		SL
P32797	P39875		SL
P32797	P50275		SL
P32797	Q08749		SL
Q07657	Q07533		SL
Q07657	P25302		SL
Q07657	P39960		SL
Q07657	P38823		SL
Q07657	Q05080		SL
Q07657	P20437		SL
Q07657	P53924		SL
Q07657	P41832		SL
Q07657	P41832		SL
Q07657	P48562		SL
Q07657	Q12280		SL
Q07657	P20438		SL
P35197	P39524		SL
P35197	P31109		SL
P35197	Q01976		SL
P35197	P25656		SL
P35197	P11076		SL
P35197	Q06677		SL
P35197	P32613		SL
P35197	P38555		SL
P35197	P38682		SL
P35197	Q01477		SL
P35197	P53156		SL
P35197	P13586		SL
P35197	P40529		SL
P35197	P40529		SL
P35197	P40509		SL
P35197	P46956		SL
P35197	P31412		SL
P35197	P36041		SL
P35197	P21576		SL
P35197	P36116		SL
P35197	P32366		SL
P35197	P24280		SL
P35197	P32829		SL
P35197	P33338		SL
P35197	P32074		SL
P35197	Q08144		SL
P35197	Q08484		SL
P35197	Q99394		SL
P35197	P33328		SL
P11484	P53863		SL
P41920	P32499		SL
P41920	Q02821		SL
P25301	P06104		SL
P25301	P00445		SL
P25301	P26793		SL
P25301	P26793		SL
P25301	P34760		SL
P25301	Q08496		SL
P41910	P38931		SL
P41910	P40356		SL
P41910	P34162		SL
P41910	P32259		SL
P41910	Q12321		SL
Q12248	P38198		SL
Q12248	P40013		SL
Q12248	P53168		SL
Q12248	P53267		SL
Q12248	P41695		SL
Q12248	P26449		SL
Q12494	P35182		SL
P48015	P37292		SL
P48015	P40054		SL
P48015	P42941		SL
P48015	P40510		SL
P48015	P47125		SL
P48015	P37291		SL
P48015	Q05979		SL
P48015	P33330		SL
P0CX47	P0CX48		SL
Q12071	P17106		SL
Q12071	P48606		SL
Q00816	P20604		SL
Q00816	P20604		SL
Q00816	Q04739		SL
Q00816	P08678		SL
P14843	P32449		SL
P14843	P32449		SL
P14843	P32449		SL
P32325	P38111		SL
P32325	P38147		SL
P32325	P29539		SL
P32325	P41695		SL
P32325	P22216		SL
P32325	P22216		SL
P14682	P38237		SL
P14682	P31244		SL
P14682	Q03919		SL
P14682	Q03919		SL
P14682	Q12743		SL
P14682	Q04049		SL
P14682	Q02647		SL
P14682	P39968		SL
P14682	P32628		SL
P14682	P32618		SL
P14682	P09232		SL
P14682	P10863		SL
P14682	P40056		SL
P14682	P40060		SL
P14682	P25454		SL
P14682	P05747		SL
P14682	P53179		SL
P14682	P33892		SL
P14682	P53318		SL
P14682	P33400		SL
P14682	P38729		SL
P14682	P38886		SL
P14682	P46962		SL
P14682	Q03957		SL
P14682	P80667		SL
P14682	Q04493		SL
P14682	P46963		SL
P14682	P53438		SL
P14682	Q04734		SL
P14682	Q03177		SL
P14682	Q03792		SL
P14682	Q01649		SL
P14682	P32829		SL
P14682	P53963		SL
P14682	P53930		SL
P14682	P53923		SL
P14682	P40154		SL
P14682	P80210		SL
P14682	P37254		SL
P14682	Q08273		SL
P14682	P19454		SL
P14682	P36017		SL
P14682	Q12029		SL
P14682	Q12033		SL
P14682	Q01766		SL
P14682	Q12199		SL
P15732	P21734		SL
P32571	P32790		SL
P32571	Q12229		SL
P32571	P25694		SL
P32571	P36096		SL
P32571	P33338		SL
P32571	Q08232		SL
P32571	Q12015		SL
Q12447	P13393		SL
Q12447	Q03330		SL
Q12447	P38915		SL
P32345	P39735		SL
P32345	P38147		SL
P32345	P25559		SL
P32345	P25588		SL
P32345	P33301		SL
P32345	P25454		SL
P32345	P46946		SL
P32345	P38766		SL
P32345	P38877		SL
P32345	P32447		SL
P32345	P26793		SL
P32345	Q06148		SL
P32345	P06778		SL
P32345	Q04659		SL
P32345	P49956		SL
P32345	P32829		SL
P32345	P32829		SL
P32345	P12753		SL
P32345	P12753		SL
P32345	P53840		SL
P38953	P49723		SL
P38953	P46962		SL
P38953	P00445		SL
P38953	P26793		SL
P38953	P26793		SL
P38953	P26793		SL
P38953	Q03957		SL
P38953	P09959		SL
P38953	P34760		SL
P38953	P46963		SL
P38953	P40202		SL
P38953	P48563		SL
P38953	Q08496		SL
Q01589	P50108		SL
Q01589	Q12127		SL
Q01589	P39107		SL
P38960	P38121		SL
P38960	P29539		SL
P38960	P32797		SL
P38960	P14737		SL
P38960	P32641		SL
P38960	Q06163		SL
P38960	P06778		SL
P33304	Q03330		SL
Q02775	P40968		SL
Q02775	P33411		SL
Q02775	P33411		SL
Q02775	P15938		SL
P52490	P14284		SL
Q03834	P21951		SL
